id,class
77917,8
77918,3
77919,4
77920,16
77921,11
77922,2
77923,18
77924,11
77925,13
77926,18
77927,13
77928,3
77929,14
77930,13
77931,9
77932,0
77933,7
77934,16
77935,2
77936,7
77937,18
77938,17
77939,5
77940,12
77941,0
77942,15
77943,2
77944,3
77945,11
77946,12
77947,13
77948,18
77949,4
77950,13
77951,11
77952,7
77953,3
77954,14
77955,7
77956,15
77957,11
77958,18
77959,0
77960,1
77961,14
77962,15
77963,7
77964,5
77965,18
77966,9
77967,18
77968,11
77969,8
77970,18
77971,9
77972,10
77973,18
77974,0
77975,2
77976,18
77977,3
77978,2
77979,15
77980,2
77981,18
77982,15
77983,0
77984,18
77985,8
77986,6
77987,10
77988,5
77989,13
77990,18
77991,1
77992,9
77993,12
77994,7
77995,15
77996,9
77997,18
77998,15
77999,3
78000,1
78001,16
78002,15
78003,10
78004,13
78005,14
78006,0
78007,0
78008,0
78009,18
78010,11
78011,9
78012,4
78013,16
78014,1
78015,5
78016,5
78017,12
78018,0
78019,18
78020,13
78021,12
78022,16
78023,18
78024,14
78025,2
78026,2
78027,8
78028,3
78029,6
78030,18
78031,17
78032,18
78033,0
78034,9
78035,8
78036,17
78037,12
78038,12
78039,13
78040,9
78041,5
78042,14
78043,14
78044,11
78045,2
78046,7
78047,12
78048,2
78049,12
78050,6
78051,11
78052,13
78053,18
78054,3
78055,0
78056,12
78057,7
78058,11
78059,17
78060,11
78061,15
78062,18
78063,0
78064,17
78065,14
78066,7
78067,0
78068,14
78069,18
78070,0
78071,14
78072,12
78073,4
78074,11
78075,18
78076,11
78077,18
78078,11
78079,1
78080,7
78081,2
78082,16
78083,18
78084,0
78085,12
78086,13
78087,8
78088,17
78089,8
78090,0
78091,8
78092,2
78093,14
78094,12
78095,7
78096,18
78097,18
78098,3
78099,0
78100,7
78101,13
78102,0
78103,15
78104,16
78105,14
78106,9
78107,18
78108,13
78109,15
78110,13
78111,15
78112,6
78113,10
78114,11
78115,14
78116,2
78117,2
78118,13
78119,17
78120,18
78121,1
78122,15
78123,5
78124,0
78125,18
78126,13
78127,1
78128,7
78129,14
78130,14
78131,11
78132,4
78133,12
78134,14
78135,11
78136,18
78137,11
78138,0
78139,14
78140,12
78141,3
78142,0
78143,7
78144,14
78145,3
78146,13
78147,9
78148,5
78149,3
78150,18
78151,13
78152,13
78153,11
78154,13
78155,11
78156,3
78157,11
78158,0
78159,12
78160,13
78161,7
78162,13
78163,14
78164,2
78165,10
78166,9
78167,1
78168,0
78169,2
78170,0
78171,2
78172,9
78173,8
78174,13
78175,2
78176,11
78177,4
78178,2
78179,13
78180,11
78181,5
78182,18
78183,6
78184,18
78185,0
78186,18
78187,17
78188,10
78189,7
78190,13
78191,18
78192,2
78193,14
78194,14
78195,14
78196,11
78197,13
78198,0
78199,18
78200,15
78201,2
78202,1
78203,14
78204,6
78205,6
78206,3
78207,11
78208,0
78209,18
78210,17
78211,18
78212,18
78213,1
78214,12
78215,18
78216,8
78217,0
78218,9
78219,12
78220,3
78221,11
78222,13
78223,6
78224,2
78225,18
78226,18
78227,12
78228,12
78229,8
78230,2
78231,7
78232,11
78233,13
78234,9
78235,10
78236,17
78237,18
78238,11
78239,0
78240,7
78241,14
78242,2
78243,4
78244,14
78245,17
78246,12
78247,14
78248,18
78249,6
78250,13
78251,12
78252,14
78253,3
78254,5
78255,1
78256,8
78257,2
78258,18
78259,15
78260,18
78261,3
78262,18
78263,0
78264,9
78265,10
78266,11
78267,18
78268,3
78269,9
78270,13
78271,7
78272,2
78273,17
78274,15
78275,0
78276,14
78277,0
78278,0
78279,5
78280,9
78281,15
78282,13
78283,7
78284,6
78285,0
78286,7
78287,8
78288,3
78289,7
78290,1
78291,0
78292,14
78293,3
78294,8
78295,17
78296,13
78297,7
78298,11
78299,0
78300,0
78301,0
78302,15
78303,15
78304,2
78305,17
78306,2
78307,6
78308,8
78309,13
78310,12
78311,16
78312,0
78313,18
78314,18
78315,18
78316,1
78317,2
78318,12
78319,18
78320,8
78321,17
78322,18
78323,6
78324,18
78325,3
78326,13
78327,7
78328,14
78329,0
78330,2
78331,4
78332,13
78333,18
78334,0
78335,13
78336,12
78337,9
78338,13
78339,18
78340,12
78341,0
78342,0
78343,17
78344,15
78345,2
78346,6
78347,1
78348,0
78349,18
78350,17
78351,11
78352,18
78353,7
78354,18
78355,0
78356,12
78357,2
78358,2
78359,13
78360,13
78361,15
78362,5
78363,14
78364,1
78365,2
78366,2
78367,12
78368,2
78369,10
78370,3
78371,18
78372,14
78373,11
78374,13
78375,18
78376,17
78377,6
78378,13
78379,13
78380,2
78381,18
78382,8
78383,0
78384,2
78385,18
78386,14
78387,18
78388,7
78389,0
78390,2
78391,11
78392,1
78393,13
78394,0
78395,1
78396,4
78397,0
78398,14
78399,18
78400,18
78401,18
78402,18
78403,3
78404,13
78405,7
78406,11
78407,0
78408,11
78409,6
78410,12
78411,3
78412,0
78413,0
78414,12
78415,9
78416,4
78417,18
78418,11
78419,2
78420,14
78421,6
78422,18
78423,17
78424,18
78425,2
78426,2
78427,14
78428,7
78429,3
78430,3
78431,2
78432,9
78433,13
78434,10
78435,5
78436,8
78437,14
78438,11
78439,3
78440,7
78441,18
78442,14
78443,6
78444,0
78445,12
78446,13
78447,0
78448,2
78449,2
78450,0
78451,17
78452,9
78453,18
78454,18
78455,18
78456,11
78457,18
78458,14
78459,17
78460,13
78461,11
78462,12
78463,2
78464,9
78465,11
78466,9
78467,6
78468,2
78469,18
78470,7
78471,13
78472,17
78473,9
78474,18
78475,8
78476,2
78477,7
78478,2
78479,11
78480,2
78481,18
78482,14
78483,11
78484,0
78485,8
78486,8
78487,11
78488,18
78489,0
78490,18
78491,18
78492,13
78493,2
78494,11
78495,14
78496,6
78497,12
78498,8
78499,3
78500,13
78501,2
78502,12
78503,0
78504,9
78505,1
78506,1
78507,3
78508,12
78509,6
78510,18
78511,13
78512,10
78513,18
78514,14
78515,15
78516,9
78517,14
78518,1
78519,13
78520,18
78521,18
78522,18
78523,11
78524,9
78525,12
78526,18
78527,5
78528,3
78529,9
78530,11
78531,2
78532,8
78533,11
78534,13
78535,15
78536,9
78537,5
78538,11
78539,5
78540,18
78541,17
78542,14
78543,6
78544,9
78545,13
78546,0
78547,3
78548,12
78549,7
78550,13
78551,11
78552,2
78553,6
78554,12
78555,14
78556,13
78557,0
78558,18
78559,17
78560,18
78561,14
78562,2
78563,16
78564,17
78565,2
78566,18
78567,18
78568,18
78569,4
78570,7
78571,13
78572,0
78573,13
78574,5
78575,18
78576,9
78577,13
78578,8
78579,10
78580,11
78581,12
78582,13
78583,3
78584,16
78585,0
78586,9
78587,11
78588,18
78589,13
78590,18
78591,3
78592,14
78593,15
78594,18
78595,0
78596,2
78597,2
78598,8
78599,7
78600,8
78601,3
78602,18
78603,0
78604,12
78605,12
78606,14
78607,18
78608,2
78609,4
78610,3
78611,3
78612,2
78613,13
78614,7
78615,14
78616,11
78617,10
78618,9
78619,12
78620,9
78621,7
78622,11
78623,13
78624,14
78625,13
78626,18
78627,13
78628,2
78629,5
78630,8
78631,18
78632,8
78633,7
78634,12
78635,5
78636,12
78637,2
78638,10
78639,18
78640,0
78641,8
78642,13
78643,9
78644,13
78645,18
78646,18
78647,8
78648,18
78649,4
78650,0
78651,14
78652,12
78653,11
78654,5
78655,11
78656,7
78657,11
78658,7
78659,3
78660,18
78661,1
78662,6
78663,10
78664,0
78665,18
78666,9
78667,18
78668,7
78669,6
78670,14
78671,13
78672,13
78673,11
78674,18
78675,6
78676,4
78677,18
78678,0
78679,3
78680,2
78681,3
78682,11
78683,11
78684,18
78685,8
78686,0
78687,0
78688,13
78689,7
78690,9
78691,13
78692,9
78693,2
78694,18
78695,11
78696,13
78697,12
78698,0
78699,2
78700,7
78701,12
78702,10
78703,14
78704,2
78705,11
78706,11
78707,14
78708,0
78709,6
78710,17
78711,0
78712,17
78713,0
78714,18
78715,9
78716,17
78717,17
78718,0
78719,18
78720,1
78721,13
78722,17
78723,10
78724,10
78725,13
78726,11
78727,9
78728,12
78729,0
78730,3
78731,13
78732,8
78733,1
78734,14
78735,18
78736,0
78737,3
78738,0
78739,13
78740,17
78741,10
78742,15
78743,18
78744,13
78745,0
78746,14
78747,2
78748,0
78749,0
78750,8
78751,7
78752,18
78753,14
78754,17
78755,6
78756,13
78757,7
78758,11
78759,12
78760,18
78761,12
78762,0
78763,11
78764,15
78765,5
78766,18
78767,8
78768,18
78769,13
78770,1
78771,4
78772,15
78773,2
78774,5
78775,18
78776,18
78777,15
78778,3
78779,0
78780,11
78781,8
78782,18
78783,2
78784,2
78785,9
78786,15
78787,15
78788,18
78789,2
78790,2
78791,18
78792,0
78793,18
78794,0
78795,12
78796,8
78797,14
78798,15
78799,4
78800,18
78801,2
78802,7
78803,11
78804,11
78805,2
78806,11
78807,0
78808,12
78809,11
78810,0
78811,6
78812,14
78813,5
78814,13
78815,14
78816,18
78817,18
78818,4
78819,9
78820,6
78821,7
78822,6
78823,9
78824,12
78825,14
78826,1
78827,7
78828,5
78829,2
78830,12
78831,12
78832,0
78833,1
78834,11
78835,7
78836,2
78837,12
78838,3
78839,13
78840,2
78841,13
78842,0
78843,3
78844,4
78845,8
78846,2
78847,15
78848,0
78849,18
78850,6
78851,18
78852,0
78853,0
78854,2
78855,14
78856,14
78857,2
78858,18
78859,14
78860,16
78861,18
78862,7
78863,14
78864,2
78865,15
78866,18
78867,0
78868,7
78869,18
78870,10
78871,0
78872,2
78873,12
78874,0
78875,2
78876,2
78877,7
78878,11
78879,17
78880,18
78881,11
78882,12
78883,7
78884,18
78885,2
78886,14
78887,0
78888,14
78889,18
78890,0
78891,14
78892,13
78893,18
78894,9
78895,5
78896,6
78897,10
78898,0
78899,3
78900,4
78901,8
78902,14
78903,8
78904,18
78905,8
78906,13
78907,13
78908,14
78909,2
78910,13
78911,18
78912,0
78913,3
78914,9
78915,2
78916,2
78917,0
78918,1
78919,8
78920,0
78921,2
78922,0
78923,2
78924,0
78925,18
78926,17
78927,0
78928,13
78929,15
78930,3
78931,2
78932,14
78933,12
78934,18
78935,1
78936,0
78937,1
78938,0
78939,11
78940,6
78941,18
78942,2
78943,11
78944,0
78945,18
78946,0
78947,3
78948,18
78949,12
78950,0
78951,11
78952,5
78953,0
78954,11
78955,6
78956,10
78957,6
78958,18
78959,11
78960,18
78961,0
78962,12
78963,8
78964,3
78965,3
78966,5
78967,3
78968,18
78969,11
78970,6
78971,0
78972,8
78973,2
78974,18
78975,12
78976,3
78977,8
78978,0
78979,18
78980,14
78981,8
78982,13
78983,5
78984,18
78985,14
78986,11
78987,13
78988,7
78989,12
78990,18
78991,12
78992,2
78993,7
78994,17
78995,0
78996,9
78997,14
78998,4
78999,1
79000,3
79001,4
79002,13
79003,1
79004,3
79005,13
79006,8
79007,12
79008,6
79009,2
79010,2
79011,7
79012,8
79013,18
79014,2
79015,9
79016,12
79017,4
79018,7
79019,9
79020,9
79021,11
79022,11
79023,7
79024,18
79025,18
79026,17
79027,0
79028,3
79029,18
79030,11
79031,17
79032,11
79033,16
79034,10
79035,10
79036,9
79037,6
79038,12
79039,8
79040,0
79041,13
79042,1
79043,0
79044,2
79045,0
79046,2
79047,2
79048,0
79049,17
79050,0
79051,16
79052,13
79053,11
79054,8
79055,13
79056,2
79057,0
79058,10
79059,5
79060,9
79061,9
79062,14
79063,18
79064,6
79065,14
79066,4
79067,0
79068,7
79069,8
79070,3
79071,13
79072,14
79073,11
79074,13
79075,8
79076,12
79077,12
79078,2
79079,2
79080,0
79081,0
79082,18
79083,2
79084,17
79085,2
79086,11
79087,5
79088,5
79089,1
79090,18
79091,6
79092,18
79093,18
79094,6
79095,15
79096,10
79097,17
79098,12
79099,7
79100,17
79101,10
79102,2
79103,14
79104,13
79105,0
79106,2
79107,18
79108,11
79109,9
79110,13
79111,8
79112,8
79113,12
79114,7
79115,18
79116,0
79117,12
79118,3
79119,13
79120,3
79121,6
79122,13
79123,13
79124,7
79125,11
79126,15
79127,18
79128,14
79129,14
79130,9
79131,13
79132,17
79133,13
79134,2
79135,18
79136,3
79137,11
79138,10
79139,7
79140,13
79141,9
79142,14
79143,11
79144,4
79145,13
79146,15
79147,18
79148,12
79149,1
79150,0
79151,2
79152,0
79153,8
79154,0
79155,11
79156,6
79157,18
79158,3
79159,8
79160,11
79161,2
79162,4
79163,9
79164,5
79165,2
79166,8
79167,18
79168,14
79169,9
79170,5
79171,10
79172,1
79173,16
79174,18
79175,5
79176,12
79177,13
79178,2
79179,18
79180,6
79181,9
79182,17
79183,17
79184,14
79185,11
79186,0
79187,18
79188,11
79189,9
79190,18
79191,0
79192,0
79193,17
79194,2
79195,2
79196,14
79197,12
79198,2
79199,14
79200,11
79201,8
79202,6
79203,5
79204,13
79205,11
79206,10
79207,18
79208,0
79209,12
79210,6
79211,0
79212,17
79213,10
79214,10
79215,8
79216,13
79217,0
79218,12
79219,15
79220,3
79221,13
79222,10
79223,2
79224,17
79225,6
79226,0
79227,7
79228,8
79229,10
79230,11
79231,13
79232,13
79233,7
79234,12
79235,11
79236,7
79237,8
79238,6
79239,10
79240,15
79241,2
79242,2
79243,12
79244,17
79245,12
79246,14
79247,3
79248,11
79249,11
79250,14
79251,3
79252,0
79253,7
79254,8
79255,0
79256,9
79257,5
79258,0
79259,7
79260,15
79261,2
79262,12
79263,7
79264,10
79265,17
79266,2
79267,12
79268,9
79269,5
79270,3
79271,0
79272,14
79273,14
79274,2
79275,12
79276,2
79277,2
79278,17
79279,2
79280,2
79281,9
79282,18
79283,11
79284,0
79285,18
79286,17
79287,10
79288,18
79289,3
79290,0
79291,18
79292,3
79293,7
79294,17
79295,5
79296,5
79297,2
79298,12
79299,14
79300,13
79301,14
79302,15
79303,0
79304,8
79305,9
79306,13
79307,6
79308,11
79309,0
79310,13
79311,13
79312,3
79313,7
79314,3
79315,18
79316,4
79317,6
79318,3
79319,0
79320,18
79321,0
79322,14
79323,7
79324,7
79325,12
79326,0
79327,0
79328,11
79329,7
79330,15
79331,8
79332,14
79333,13
79334,0
79335,7
79336,14
79337,8
79338,4
79339,7
79340,3
79341,15
79342,4
79343,3
79344,14
79345,0
79346,5
79347,14
79348,0
79349,0
79350,11
79351,6
79352,13
79353,13
79354,14
79355,2
79356,18
79357,12
79358,8
79359,5
79360,2
79361,18
79362,14
79363,2
79364,2
79365,3
79366,11
79367,10
79368,0
79369,9
79370,2
79371,0
79372,18
79373,3
79374,0
79375,2
79376,13
79377,7
79378,0
79379,18
79380,14
79381,5
79382,1
79383,10
79384,6
79385,18
79386,0
79387,13
79388,0
79389,18
79390,18
79391,14
79392,15
79393,1
79394,17
79395,0
79396,18
79397,12
79398,18
79399,0
79400,8
79401,0
79402,6
79403,7
79404,7
79405,6
79406,15
79407,7
79408,15
79409,0
79410,18
79411,12
79412,1
79413,16
79414,2
79415,2
79416,0
79417,11
79418,13
79419,18
79420,0
79421,3
79422,13
79423,17
79424,2
79425,0
79426,5
79427,0
79428,0
79429,1
79430,2
79431,15
79432,14
79433,3
79434,15
79435,7
79436,14
79437,9
79438,0
79439,8
79440,6
79441,13
79442,2
79443,5
79444,2
79445,13
79446,13
79447,7
79448,17
79449,2
79450,7
79451,13
79452,9
79453,18
79454,11
79455,17
79456,14
79457,8
79458,11
79459,12
79460,0
79461,9
79462,18
79463,15
79464,13
79465,3
79466,18
79467,3
79468,14
79469,18
79470,12
79471,15
79472,0
79473,14
79474,6
79475,18
79476,2
79477,14
79478,6
79479,3
79480,17
79481,14
79482,11
79483,18
79484,11
79485,18
79486,13
79487,15
79488,13
79489,2
79490,8
79491,0
79492,18
79493,18
79494,2
79495,7
79496,18
79497,18
79498,9
79499,3
79500,13
79501,6
79502,18
79503,14
79504,2
79505,8
79506,11
79507,2
79508,13
79509,18
79510,16
79511,0
79512,13
79513,14
79514,18
79515,13
79516,12
79517,11
79518,10
79519,8
79520,18
79521,2
79522,14
79523,2
79524,2
79525,0
79526,18
79527,5
79528,0
79529,3
79530,5
79531,7
79532,12
79533,14
79534,7
79535,14
79536,13
79537,13
79538,1
79539,7
79540,15
79541,7
79542,13
79543,3
79544,13
79545,13
79546,2
79547,1
79548,7
79549,12
79550,8
79551,18
79552,0
79553,9
79554,2
79555,12
79556,18
79557,3
79558,9
79559,7
79560,9
79561,2
79562,2
79563,11
79564,8
79565,2
79566,7
79567,13
79568,18
79569,12
79570,5
79571,18
79572,17
79573,11
79574,6
79575,2
79576,13
79577,3
79578,0
79579,0
79580,3
79581,12
79582,8
79583,7
79584,0
79585,0
79586,14
79587,17
79588,18
79589,18
79590,0
79591,0
79592,18
79593,14
79594,11
79595,4
79596,1
79597,5
79598,14
79599,11
79600,18
79601,18
79602,7
79603,2
79604,18
79605,18
79606,8
79607,2
79608,0
79609,3
79610,2
79611,14
79612,5
79613,15
79614,12
79615,18
79616,12
79617,11
79618,0
79619,0
79620,14
79621,9
79622,18
79623,13
79624,3
79625,18
79626,7
79627,13
79628,18
79629,2
79630,3
79631,13
79632,15
79633,13
79634,8
79635,11
79636,18
79637,7
79638,18
79639,0
79640,13
79641,15
79642,0
79643,5
79644,2
79645,12
79646,18
79647,0
79648,13
79649,8
79650,0
79651,12
79652,0
79653,9
79654,18
79655,9
79656,6
79657,18
79658,9
79659,6
79660,11
79661,13
79662,14
79663,0
79664,14
79665,2
79666,17
79667,2
79668,17
79669,18
79670,7
79671,6
79672,2
79673,6
79674,5
79675,11
79676,13
79677,13
79678,2
79679,12
79680,2
79681,0
79682,0
79683,4
79684,13
79685,0
79686,0
79687,9
79688,16
79689,0
79690,8
79691,13
79692,7
79693,6
79694,7
79695,18
79696,0
79697,9
79698,0
79699,7
79700,18
79701,18
79702,18
79703,9
79704,7
79705,11
79706,6
79707,11
79708,12
79709,2
79710,18
79711,2
79712,3
79713,8
79714,7
79715,8
79716,14
79717,12
79718,11
79719,12
79720,13
79721,2
79722,0
79723,12
79724,5
79725,7
79726,8
79727,2
79728,18
79729,18
79730,11
79731,18
79732,7
79733,2
79734,2
79735,17
79736,6
79737,6
79738,14
79739,17
79740,0
79741,9
79742,3
79743,11
79744,16
79745,15
79746,7
79747,18
79748,6
79749,17
79750,5
79751,12
79752,10
79753,18
79754,0
79755,8
79756,11
79757,7
79758,11
79759,4
79760,8
79761,14
79762,13
79763,17
79764,2
79765,13
79766,17
79767,0
79768,8
79769,5
79770,7
79771,9
79772,7
79773,11
79774,14
79775,1
79776,2
79777,12
79778,13
79779,18
79780,0
79781,18
79782,11
79783,11
79784,2
79785,8
79786,13
79787,17
79788,13
79789,2
79790,13
79791,2
79792,18
79793,11
79794,2
79795,18
79796,3
79797,12
79798,11
79799,13
79800,0
79801,4
79802,7
79803,18
79804,18
79805,3
79806,17
79807,17
79808,9
79809,0
79810,14
79811,18
79812,3
79813,5
79814,14
79815,9
79816,4
79817,4
79818,3
79819,8
79820,1
79821,6
79822,11
79823,7
79824,8
79825,14
79826,7
79827,2
79828,18
79829,0
79830,18
79831,0
79832,9
79833,2
79834,3
79835,11
79836,4
79837,3
79838,12
79839,12
79840,11
79841,5
79842,7
79843,18
79844,11
79845,14
79846,12
79847,2
79848,14
79849,16
79850,14
79851,14
79852,18
79853,11
79854,18
79855,0
79856,7
79857,2
79858,11
79859,12
79860,2
79861,18
79862,11
79863,9
79864,0
79865,7
79866,0
79867,12
79868,2
79869,18
79870,11
79871,4
79872,17
79873,18
79874,3
79875,13
79876,18
79877,6
79878,9
79879,3
79880,17
79881,2
79882,8
79883,0
79884,14
79885,12
79886,11
79887,0
79888,3
79889,12
79890,17
79891,14
79892,6
79893,7
79894,5
79895,2
79896,8
79897,14
79898,9
79899,2
79900,6
79901,13
79902,13
79903,0
79904,13
79905,12
79906,2
79907,17
79908,13
79909,7
79910,8
79911,6
79912,2
79913,2
79914,5
79915,13
79916,14
79917,18
79918,18
79919,13
79920,7
79921,18
79922,16
79923,17
79924,14
79925,13
79926,18
79927,18
79928,3
79929,2
79930,15
79931,3
79932,3
79933,12
79934,5
79935,12
79936,13
79937,12
79938,18
79939,9
79940,8
79941,0
79942,18
79943,12
79944,18
79945,11
79946,12
79947,17
79948,8
79949,12
79950,4
79951,10
79952,16
79953,13
79954,0
79955,13
79956,12
79957,0
79958,17
79959,2
79960,12
79961,18
79962,8
79963,1
79964,12
79965,5
79966,9
79967,7
79968,5
79969,13
79970,2
79971,8
79972,7
79973,9
79974,11
79975,2
79976,10
79977,18
79978,15
79979,0
79980,1
79981,7
79982,11
79983,0
79984,17
79985,2
79986,13
79987,2
79988,13
79989,13
79990,0
79991,18
79992,18
79993,18
79994,7
79995,0
79996,14
79997,18
79998,11
79999,6
80000,13
80001,14
80002,13
80003,12
80004,11
80005,18
80006,13
80007,13
80008,6
80009,6
80010,12
80011,0
80012,0
80013,18
80014,7
80015,17
80016,17
80017,14
80018,9
80019,18
80020,14
80021,3
80022,11
80023,17
80024,5
80025,13
80026,18
80027,9
80028,18
80029,2
80030,12
80031,7
80032,7
80033,0
80034,3
80035,17
80036,13
80037,18
80038,2
80039,2
80040,18
80041,11
80042,16
80043,12
80044,12
80045,2
80046,7
80047,8
80048,2
80049,18
80050,6
80051,2
80052,7
80053,11
80054,0
80055,9
80056,6
80057,14
80058,18
80059,8
80060,13
80061,14
80062,11
80063,10
80064,14
80065,6
80066,11
80067,1
80068,12
80069,0
80070,0
80071,2
80072,0
80073,9
80074,2
80075,9
80076,9
80077,4
80078,14
80079,1
80080,4
80081,18
80082,0
80083,11
80084,0
80085,11
80086,18
80087,18
80088,11
80089,9
80090,2
80091,0
80092,6
80093,8
80094,11
80095,0
80096,4
80097,1
80098,12
80099,15
80100,3
80101,10
80102,9
80103,8
80104,0
80105,18
80106,10
80107,13
80108,17
80109,18
80110,6
80111,1
80112,11
80113,3
80114,13
80115,18
80116,12
80117,18
80118,6
80119,15
80120,4
80121,4
80122,13
80123,7
80124,17
80125,9
80126,3
80127,17
80128,18
80129,0
80130,13
80131,2
80132,2
80133,18
80134,10
80135,11
80136,11
80137,9
80138,3
80139,9
80140,18
80141,15
80142,12
80143,17
80144,8
80145,2
80146,8
80147,1
80148,5
80149,0
80150,2
80151,12
80152,14
80153,8
80154,0
80155,12
80156,18
80157,2
80158,0
80159,7
80160,18
80161,11
80162,6
80163,9
80164,2
80165,5
80166,14
80167,11
80168,8
80169,14
80170,17
80171,9
80172,0
80173,11
80174,1
80175,0
80176,11
80177,1
80178,14
80179,18
80180,17
80181,15
80182,0
80183,18
80184,7
80185,0
80186,13
80187,3
80188,5
80189,13
80190,2
80191,12
80192,10
80193,14
80194,0
80195,2
80196,18
80197,15
80198,6
80199,18
80200,7
80201,3
80202,7
80203,13
80204,7
80205,18
80206,0
80207,7
80208,18
80209,9
80210,13
80211,0
80212,18
80213,14
80214,1
80215,18
80216,14
80217,12
80218,5
80219,0
80220,2
80221,2
80222,14
80223,5
80224,7
80225,12
80226,7
80227,2
80228,6
80229,5
80230,0
80231,0
80232,14
80233,14
80234,6
80235,17
80236,7
80237,7
80238,15
80239,4
80240,0
80241,8
80242,13
80243,2
80244,7
80245,18
80246,18
80247,9
80248,7
80249,0
80250,9
80251,0
80252,7
80253,8
80254,9
80255,8
80256,11
80257,6
80258,15
80259,0
80260,3
80261,9
80262,9
80263,12
80264,5
80265,9
80266,18
80267,3
80268,2
80269,9
80270,7
80271,0
80272,13
80273,0
80274,7
80275,14
80276,18
80277,11
80278,11
80279,0
80280,14
80281,3
80282,7
80283,18
80284,2
80285,12
80286,0
80287,3
80288,6
80289,18
80290,13
80291,13
80292,14
80293,14
80294,15
80295,1
80296,14
80297,18
80298,11
80299,0
80300,5
80301,13
80302,3
80303,18
80304,0
80305,0
80306,18
80307,14
80308,11
80309,18
80310,18
80311,0
80312,1
80313,6
80314,18
80315,9
80316,15
80317,2
80318,18
80319,8
80320,18
80321,0
80322,18
80323,11
80324,7
80325,13
80326,9
80327,9
80328,12
80329,8
80330,13
80331,13
80332,17
80333,10
80334,5
80335,9
80336,9
80337,16
80338,4
80339,2
80340,18
80341,0
80342,0
80343,11
80344,1
80345,9
80346,2
80347,15
80348,5
80349,17
80350,5
80351,7
80352,11
80353,12
80354,18
80355,18
80356,6
80357,13
80358,13
80359,18
80360,18
80361,2
80362,5
80363,15
80364,11
80365,14
80366,14
80367,9
80368,18
80369,3
80370,18
80371,1
80372,9
80373,3
80374,8
80375,18
80376,3
80377,0
80378,4
80379,11
80380,2
80381,0
80382,0
80383,13
80384,17
80385,14
80386,11
80387,11
80388,13
80389,18
80390,1
80391,0
80392,1
80393,3
80394,0
80395,2
80396,0
80397,12
80398,18
80399,0
80400,8
80401,11
80402,0
80403,13
80404,2
80405,0
80406,1
80407,2
80408,7
80409,11
80410,13
80411,12
80412,5
80413,0
80414,12
80415,8
80416,18
80417,0
80418,0
80419,17
80420,0
80421,18
80422,2
80423,12
80424,2
80425,8
80426,8
80427,2
80428,13
80429,5
80430,14
80431,7
80432,10
80433,13
80434,12
80435,2
80436,18
80437,18
80438,2
80439,13
80440,5
80441,6
80442,12
80443,9
80444,0
80445,18
80446,18
80447,3
80448,18
80449,18
80450,14
80451,4
80452,0
80453,0
80454,9
80455,4
80456,10
80457,0
80458,11
80459,2
80460,17
80461,8
80462,13
80463,18
80464,7
80465,16
80466,13
80467,13
80468,8
80469,0
80470,8
80471,11
80472,11
80473,7
80474,15
80475,18
80476,1
80477,18
80478,8
80479,5
80480,13
80481,2
80482,1
80483,7
80484,9
80485,11
80486,11
80487,11
80488,8
80489,7
80490,18
80491,6
80492,13
80493,0
80494,17
80495,13
80496,13
80497,14
80498,16
80499,13
80500,9
80501,6
80502,0
80503,7
80504,13
80505,10
80506,6
80507,18
80508,17
80509,18
80510,17
80511,13
80512,18
80513,6
80514,18
80515,9
80516,3
80517,2
80518,3
80519,18
80520,5
80521,15
80522,2
80523,1
80524,0
80525,7
80526,4
80527,13
80528,2
80529,12
80530,2
80531,18
80532,18
80533,6
80534,1
80535,14
80536,15
80537,11
80538,2
80539,0
80540,15
80541,15
80542,7
80543,8
80544,6
80545,7
80546,0
80547,17
80548,3
80549,4
80550,8
80551,11
80552,7
80553,6
80554,10
80555,8
80556,6
80557,14
80558,0
80559,3
80560,2
80561,11
80562,18
80563,13
80564,18
80565,18
80566,15
80567,5
80568,18
80569,13
80570,9
80571,0
80572,9
80573,0
80574,8
80575,17
80576,11
80577,2
80578,10
80579,9
80580,18
80581,7
80582,17
80583,0
80584,15
80585,0
80586,0
80587,5
80588,13
80589,3
80590,13
80591,18
80592,17
80593,18
80594,12
80595,14
80596,2
80597,13
80598,0
80599,0
80600,18
80601,3
80602,7
80603,13
80604,12
80605,0
80606,3
80607,11
80608,12
80609,13
80610,18
80611,14
80612,12
80613,6
80614,14
80615,8
80616,3
80617,14
80618,11
80619,0
80620,14
80621,4
80622,8
80623,14
80624,8
80625,18
80626,12
80627,16
80628,12
80629,0
80630,11
80631,11
80632,1
80633,3
80634,3
80635,2
80636,4
80637,8
80638,11
80639,0
80640,12
80641,3
80642,8
80643,11
80644,17
80645,2
80646,11
80647,17
80648,14
80649,0
80650,15
80651,18
80652,12
80653,18
80654,12
80655,9
80656,13
80657,13
80658,2
80659,12
80660,9
80661,1
80662,18
80663,10
80664,11
80665,10
80666,18
80667,0
80668,8
80669,2
80670,12
80671,0
80672,15
80673,15
80674,2
80675,15
80676,11
80677,2
80678,0
80679,1
80680,1
80681,18
80682,11
80683,10
80684,3
80685,7
80686,0
80687,18
80688,12
80689,18
80690,8
80691,18
80692,0
80693,0
80694,14
80695,0
80696,17
80697,0
80698,18
80699,17
80700,14
80701,14
80702,0
80703,15
80704,13
80705,12
80706,15
80707,3
80708,14
80709,8
80710,6
80711,0
80712,3
80713,18
80714,13
80715,6
